t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
1.5678,72,0.15339808,0.29759228,0.8114758,-1.9941751,0.717903,0.5236,0.5236,0.0,0.0,-0.08743691,0.05982525,0.7102331,1.4710876,-0.5491651,0.93525213,1.918466,-1.9664276,-0.023980824,1.0311754,0.0,0.0,0.0,0.0,0.26378906,0.023980824,0.0,-1.366907,0.0959233,0.6838401,0.8172399,-0.7168872,-0.3963639,0.2105805,-0.21847038,0.8857677,-0.41891214,-0.001971215,-0.66679096,0.25116113,-0.4617329,-1.694949,0.27890837,0.161967,0.24272788,0.73677474,-1.7612995,0.7854884,0.5236,0.5236,0.0,0.0,-0.11869936,0.042126533,0.85397923,1.281663,-0.6257495,1.0,1.0,-1.0079276430267254,0.28034351110158917,0.29343348049154666,-4.86,-2.39,8.28,0.49120966,0.24156195,-0.8368756,-0.5,-0.8660254
1.5878,73,0.1672039,0.29759228,0.7838642,-2.0049129,0.7455147,0.5236,0.5236,0.0,0.0,-0.09203885,0.06289321,0.71483505,1.435806,-0.54763114,0.8633097,1.2949644,-1.6546768,-0.26378906,1.1510795,0.0,0.0,0.0,0.0,0.33573154,0.023980824,0.28776988,-1.223022,0.04796165,0.6337214,0.7959826,-0.82408357,-0.023276664,0.19511026,-0.2504175,0.70599926,-0.3690278,0.05407558,-0.844331,0.17962068,-0.55549335,-1.774735,-0.111276016,0.15931235,0.233515,0.7177365,-1.6868274,0.7885641,0.5236,0.5236,0.0,0.0,-0.15713273,0.03907799,0.8294382,1.2315242,-0.6820973,1.0,1.0,-0.8519388411297322,0.21707532571679475,0.47669305195095124,-5.01,-0.91,10.01,0.44609922,0.081028,-0.891308,-0.28680325,-0.9579895
1.6078,74,0.17333983,0.2945243,0.7577865,-2.0079808,0.76852435,0.5236,0.5236,0.0,0.0,-0.111980595,0.06442719,0.70563114,1.3897866,-0.5430292,0.7673864,0.57553977,-1.4628303,-0.407674,1.2709837,0.0,0.0,0.0,0.0,0.0959233,0.04796165,0.3117507,-1.366907,0.04796165,0.5340835,0.8149465,-0.8913645,0.31744877,0.22040957,-0.37117037,0.55130726,-0.22851448,0.12650591,-0.8673758,0.53907716,-0.5269731,-1.4927177,-0.26681244,0.14775577,0.22988367,0.69958544,-1.6080716,0.7929394,0.5236,0.5236,0.0,0.0,-0.18249722,0.07319452,0.8175656,1.2296429,-0.7314596,1.0,1.0,-0.7843073326149519,0.18653206380689397,0.5290529295107811,-2.75,-2.46,9.7,0.26498213,0.23703857,-0.9346642,-0.05814483,-0.9983082
1.6445,75,0.17027187,0.28992236,0.7332428,-2.0064468,0.77772826,0.5236,0.5236,0.0,0.0,-0.14266022,0.065961175,0.6964273,1.3376312,-0.53842723,0.551559,0.0959233,-1.3189453,-0.35971236,1.223022,0.0,0.0,0.0,0.0,-0.35971236,0.07194247,0.11990412,-1.7506001,0.11990412,0.7841666,1.0087888,-0.9721868,0.8346693,0.043964066,-0.4111075,0.6175078,0.03338449,0.3639084,-1.0540644,0.9687251,-0.40366492,-0.9721047,-0.5481851,0.16583012,0.24708909,0.68061256,-1.5116715,0.77792007,0.5236,0.5236,0.0,0.0,-0.21638478,0.13662922,0.82277286,1.2805753,-0.78921425,1.0,1.0,-0.5737769915931359,0.5737769915931359,0.3785182815262702,-4.53,-2.31,9.74,0.41228768,0.2102394,-0.88646394,0.17364818,-0.9848077
1.6599,76,0.16566992,0.27765054,0.7102331,-2.0079808,0.78079623,0.5236,0.5236,0.0,0.0,-0.18561168,0.088970885,0.6872234,1.2716701,-0.5905826,0.0959233,-0.16786577,-1.1270987,-0.14388494,0.69544387,0.0,0.0,0.0,0.0,-1.103118,0.26378906,-0.26378906,-2.2541974,-0.14388494,0.77713186,0.95391196,-1.0031995,0.95827067,-0.077625506,-0.38776484,0.44517574,0.090722606,0.3622092,-0.86771834,1.4396878,-0.2701406,-0.19384384,-0.45282793,0.17597125,0.25192466,0.66612756,-1.4373505,0.7567495,0.5236,0.5236,0.0,0.0,-0.21808271,0.22178632,0.8392497,1.3769753,-0.81433135,1.0,1.0,-0.29670597283903605,0.4625122517784973,0.30870511144649704,-2.91,-1.82,7.3,0.3607455,0.22562088,-0.9049629,0.39607978,-0.9182161
1.6799,77,0.17640778,0.27765054,0.6979613,-2.0033789,0.77926224,0.5236,0.5236,0.0,0.0,-0.20708741,0.12118448,0.6872234,1.2732041,-0.64887387,0.0,-0.23980825,-0.93525213,-0.023980824,0.3836932,0.0,0.0,0.0,0.0,-1.2470028,0.5035973,-0.28776988,-2.0143893,-0.8633097,0.9636759,0.89324814,-0.9939201,0.991518,0.04726311,-0.3062203,0.4370146,0.092554525,0.4316057,-0.7878661,1.7701232,-0.40601146,0.48206416,-0.41117305,0.20071034,0.24875963,0.65836453,-1.3909786,0.756536,0.5236,0.5236,0.0,0.0,-0.21111624,0.30592412,0.83554864,1.4733753,-0.8252361,1.0,1.0,-0.11017390903214205,0.6250460383704692,0.18544123302439752,-3.45,-1.6,8.1,0.38554704,0.17880443,-0.90519744,0.5971586,-0.8021232
1.7019,78,0.18714565,0.27458256,0.6795535,-1.9987769,0.76852435,0.5236,0.5236,0.0,0.0,-0.21782528,0.17794177,0.6933593,1.3161556,-0.7117671,0.0959233,-0.1918466,-0.7673864,0.023980824,0.023980824,0.0,0.0,0.0,0.0,-1.1510795,1.0311754,-0.16786577,-1.103118,-1.7985618,1.3728905,0.9090508,-0.7973332,1.1058931,0.21977553,-0.34472027,0.6595655,0.21923395,0.55141705,-0.9969942,2.0755746,-0.8843638,0.77830595,-0.45822,0.25647524,0.24844086,0.6733654,-1.3517178,0.77365917,0.5236,0.5236,0.0,0.0,-0.22784917,0.38695195,0.78549284,1.5697753,-0.83648366,1.0,1.0,0.07744898555724837,0.7821256710499589,-0.1581704634619861,-4.75,-2.12,5.39,0.63412863,0.2830216,-0.7195691,0.76604444,-0.64278764
1.7198,79,0.20095149,0.26844662,0.6703496,-1.9972429,0.7593205,0.5236,0.5236,0.0,0.0,-0.21935925,0.23469906,0.73017484,1.3790487,-0.7731263,0.33573154,-0.1918466,-0.69544387,0.11990412,-0.11990412,0.0,0.0,0.0,0.0,-0.8633097,1.630696,0.14388494,0.21582742,-2.5419674,0.9099407,0.7104584,-0.45262992,0.6945551,0.12633348,-0.34318808,0.25342292,0.19360898,0.46858966,-0.98292714,1.7945521,-0.9894093,0.9905381,-0.43030012,0.24363923,0.22839037,0.7168363,-1.3692952,0.7745889,0.5236,0.5236,0.0,0.0,-0.23648222,0.40746638,0.74495476,1.6661754,-0.8404402,1.0,1.0,0.47451139038595835,0.4243331743911214,0.3687008044838021,-3.32,-4.89,5.87,0.39855227,0.5870243,-0.7046692,0.89363265,-0.4487992
1.7401,80,0.2316311,0.2638447,0.6718836,-1.9742333,0.75318456,0.5236,0.5236,0.0,0.0,-0.22702916,0.29912627,0.7715923,1.4496119,-0.81761175,0.6235014,-0.1918466,-0.57553977,0.23980825,-0.3117507,0.0,0.0,0.0,0.0,-0.5995206,2.302159,0.7673864,1.630696,-2.8297372,1.1934385,0.45987543,-0.3635305,1.0037584,0.3140576,-0.4470204,0.3429375,0.48002598,0.5942846,-1.2258905,2.003843,-1.6759531,1.373175,-0.5284815,0.26428738,0.19130176,0.75182873,-1.3489213,0.7939191,0.5236,0.5236,0.0,0.0,-0.26595837,0.44070417,0.65197754,1.7625754,-0.8526323,1.0,1.0,1.2326387842209952,0.4352414822160859,0.6174102228929941,-3.58,-2.62,4.72,0.5526745,0.40447128,-0.7286658,0.9730449,-0.23061587
1.7622,81,0.25310683,0.25157285,0.6979613,-1.9496896,0.7593205,0.5236,0.5236,0.0,0.0,-0.24543692,0.37735927,0.77005833,1.5293789,-0.8390875,0.8872905,-0.26378906,-0.1918466,0.551559,-0.26378906,0.0,0.0,0.0,0.0,-0.43165484,2.9256606,1.1990412,2.8057563,-2.5419674,0.94752324,0.06775324,-0.056690574,1.0527052,0.2611585,-0.6063974,0.2763086,0.5834024,0.47238165,-1.4438492,1.8703057,-2.2178538,1.2540588,-0.6784027,0.25208476,0.12983638,0.80350816,-1.3318022,0.8002273,0.5236,0.5236,0.0,0.0,-0.30543995,0.4472931,0.5555775,1.8501043,-0.8749396,1.0,0.0,1.9013180538913228,-0.0643590161672909,1.3940817400304706,-4.0,-3.21,4.41,0.59136283,0.47456867,-0.6519775,1.0,0.0
1.7802,82,0.26537868,0.23469906,0.720971,-1.9512236,0.7608545,0.5236,0.5236,0.0,0.0,-0.2623107,0.4233787,0.73784477,1.599942,-0.8452234,0.9832138,-0.3836932,0.26378906,0.69544387,-0.14388494,0.0,0.0,0.0,0.0,-0.5035973,3.0935264,0.93525213,3.261392,-1.9904084,0.74503535,-0.36026192,0.20703484,1.0995274,0.09455811,-0.4936896,0.2076833,0.69013196,0.17106622,-1.3369864,1.6228359,-2.242856,1.0101943,-0.83469564,0.22451441,0.050155643,0.86088836,-1.3168486,0.7873522,0.5236,0.5236,0.0,0.0,-0.3184426,0.4264995,0.4735151,1.8510821,-0.9039533,1.0,0.0,2.402009383057196,-0.4439681284760576,1.9122263617162871,-5.57,-2.77,9.51,0.49014926,0.24375464,-0.83686167,0.9730449,0.23061587
1.8039,83,0.26077673,0.19634955,0.7577865,-1.9680973,0.7562525,0.5236,0.5236,0.0,0.0,-0.30526218,0.44945636,0.67495155,1.6904469,-0.8528933,0.7913672,-0.69544387,0.8393288,0.5275781,0.0,0.0,0.0,0.0,0.0,-0.8633097,2.877699,-0.23980825,3.5971236,-1.103118,0.63643736,-0.44294807,0.48128256,1.0240364,-0.029793669,-0.37547934,0.17417546,0.8153103,-0.17108795,-1.0896813,1.3085444,-2.173477,0.7816002,-1.2257975,0.1971124,-0.0059214216,0.9227413,-1.3154256,0.76719195,0.5236,0.5236,0.0,0.0,-0.3015137,0.38259417,0.43936133,1.8288093,-0.96047175,1.0,0.0,2.383465259754756,-0.4406956361285682,1.1671889372712079,-4.65,0.27,8.27,0.48991272,-0.028446546,-0.8713072,0.89363265,0.4487992
1.8198,84,0.25464082,0.16260196,0.79767,-1.9834372,0.75471854,0.5236,0.5236,0.0,0.0,-0.3282719,0.44792238,0.6166603,1.756408,-0.86669916,0.45563567,-1.0071946,1.2470028,0.07194247,0.0,0.0,0.0,0.0,0.0,-1.1510795,2.2302167,-1.366907,3.7649894,-0.7194247,0.82898253,-0.51649356,0.5807365,1.2267007,-0.057998747,-0.5415002,0.30136195,0.974387,-0.24571978,-1.2226197,1.2164623,-2.421102,0.69838476,-1.334741,0.1999257,-0.046922214,0.96979845,-1.2943053,0.75227535,0.5236,0.5236,0.0,0.0,-0.3046502,0.34704274,0.39410657,1.807124,-1.0052772,1.0,0.0,1.7169676516494217,0.07744898555724837,0.47778388273344774,-8.01,-0.95,12.91,0.5261878,0.062406786,-0.8480754,0.76604444,0.64278764
1.8400,85,0.23469906,0.12885438,0.8390875,-1.9987769,0.7470486,0.5236,0.5236,0.0,0.0,-0.33133984,0.42644665,0.5445632,1.8131653,-0.877437,0.0,-1.3908877,1.6067152,-0.407674,-0.07194247,0.0,0.0,0.0,0.0,-1.2470028,1.1990412,-2.3980825,3.7889702,-0.551559,0.8125995,-0.48865703,0.75939834,1.1355063,-0.06564135,-0.5267908,0.20954797,0.9936183,-0.37953863,-1.2353065,1.0947931,-2.3330183,0.40490913,-1.3434485,0.19997539,-0.068739034,1.015899,-1.2907525,0.74256104,0.5236,0.5236,0.0,0.0,-0.30780077,0.31354496,0.3757621,1.7647654,-1.0330312,1.0,0.0,1.6166112196597477,-0.29343348049154666,0.22580197197676635,-7.17,-0.46,11.2,0.53883815,0.03456981,-0.8416997,0.5971586,0.8021232
1.8661,86,0.22549517,0.06749515,0.8881749,-2.0125828,0.7317088,0.5236,0.5236,0.0,0.0,-0.33287382,0.3911651,0.44792238,1.8392429,-0.89124286,-0.407674,-1.7506001,1.8465234,-0.6714631,-0.23980825,0.0,0.0,0.0,0.0,-0.8872905,-0.11990412,-3.261392,3.1654687,-0.5995206,0.67540324,-0.3403387,0.8955111,0.7536999,-0.09807509,-0.46344414,0.043113373,0.8290296,-0.5214203,-1.1496383,0.91653544,-2.0706873,-0.011688456,-1.1670605,0.18628557,-0.0669973,1.0571705,-1.3268015,0.73348916,0.5236,0.5236,0.0,0.0,-0.3011243,0.27562052,0.39098853,1.6976904,-1.0320448,1.0,0.0,1.8020524526841453,-0.6621342849753488,0.16253378659197193,-4.79,-0.58,9.8,0.43850845,0.053097058,-0.8971572,0.39607978,0.9182161
1.8820,87,0.22396119,0.033747576,0.92345643,-2.0202527,0.722505,0.5236,0.5236,0.0,0.0,-0.3344078,0.3834952,0.40343696,1.834641,-0.89124286,-0.4796165,-1.918466,1.9904084,-0.6714631,-0.33573154,0.0,0.0,0.0,0.0,-0.551559,-0.6235014,-3.4532387,2.422063,-0.551559,0.6370805,0.43303818,0.71882325,0.055214908,0.05364687,-0.42828605,-0.18585597,0.7030164,-0.5917207,-1.0793651,1.0392518,-1.5383857,-0.3970705,-1.1307265,0.17423941,0.011385437,1.0642647,-1.4182794,0.7432182,0.5236,0.5236,0.0,0.0,-0.2900911,0.2651375,0.45335454,1.6189072,-1.0278195,1.0,1.0,1.7704183599917478,-0.6283185307179586,0.05345070834232634,-4.23,4.04,8.08,0.42405957,-0.40501198,-0.81002396,0.17364818,0.9848077
1.9040,88,0.21015537,0.0030679617,0.9526021,-2.0325246,0.7071651,0.5236,0.5236,0.0,0.0,-0.32980588,0.3742913,0.38042724,1.8285052,-0.89124286,-0.407674,-2.0143893,1.9664276,-0.5995206,-0.5275781,0.0,0.0,0.0,0.0,-0.14388494,-0.8393288,-3.1654687,1.1510795,-0.35971236,0.66957366,0.51079464,0.7272219,-0.088932015,0.09863179,-0.64056754,0.048658907,0.50834113,-0.41498965,-1.2418725,0.87040824,-1.6930237,-0.52892894,-0.919293,0.17026103,0.06619073,1.069361,-1.4875809,0.7535541,0.5236,0.5236,0.0,0.0,-0.29972193,0.24196333,0.47531036,1.5584514,-1.0041411,1.0,1.0,0.6632251157578452,-0.05999569303730508,-0.11562806294462433,-5.72,-0.24,12.0,0.43021384,0.01805093,-0.9025465,-0.05814483,0.9983082
1.9219,89,0.19788352,0.010737865,0.9817477,-2.0371265,0.6964273,0.5236,0.5236,0.0,0.0,-0.32213596,0.3512816,0.37735927,1.8193012,-0.89124286,-0.407674,-1.7266194,1.8465234,-0.5275781,-0.57553977,0.0,0.0,0.0,0.0,0.0,-0.815348,-2.4700248,0.407674,-0.1918466,0.9010776,1.3192296,0.23694523,-0.72309345,0.17768738,-0.61602813,-0.013390368,0.43087703,-0.41873035,-1.2933767,0.98667806,-1.3529572,-0.77781767,-1.3912001,0.19102438,0.16259073,1.0233911,-1.5839809,0.7676612,0.5236,0.5236,0.0,0.0,-0.31065083,0.2396858,0.5224905,1.4972891,-1.0371246,1.0,1.0,0.5137812985558308,0.7046766854927106,-1.1813697374436618,-4.72,2.64,8.97,0.450631,-0.25204787,-0.85638994,-0.28680325,0.9579895
1.9419,90,0.18561168,0.03834952,1.0231652,-2.0401945,0.6856894,0.5236,0.5236,0.0,0.0,-0.32366994,0.31753403,0.36508742,1.7824857,-0.89124286,-0.5035973,-0.8633097,1.7506001,-0.43165484,-0.5995206,0.0,0.0,0.0,0.0,0.11990412,-0.8393288,-1.4148686,-0.28776988,-0.04796165,0.97082204,1.7536622,-0.0675664,-1.0040622,0.16486427,-0.60733515,0.11254122,0.17170848,-0.42269892,-1.2232761,0.70058984,-1.2576544,-0.8314241,-1.2496974,0.21045683,0.25899073,0.965358,-1.680381,0.77484316,0.5236,0.5236,0.0,0.0,-0.31019813,0.20971048,0.56032884,1.4552311,-1.0427645,1.0,1.0,-0.032724923474893676,0.2247111411942699,-0.5421428989007386,-5.0,1.66,7.24,0.55841285,-0.18539305,-0.80858177,-0.5,0.8660254
1.9639,91,0.19634955,0.10891264,1.0216312,-2.0401945,0.7025632,0.5236,0.5236,0.0,0.0,-0.32520393,0.28378645,0.35588354,1.7333983,-0.89124286,-0.4796165,0.407674,1.4388494,-0.26378906,-0.43165484,0.0,0.0,0.0,0.0,0.11990412,-1.1510795,-0.7194247,-0.91127133,0.0,0.8022405,1.8517325,-0.49893788,-1.3290185,0.1981658,-0.4580765,0.12605645,-0.20467596,-0.4532998,-0.78881115,0.40283105,-1.0677091,-0.49374434,-1.1596359,0.20525816,0.35539073,0.88740104,-1.7708256,0.7824825,0.5236,0.5236,0.0,0.0,-0.26648,0.1619494,0.6020264,1.4637642,-1.0371423,1.0,1.0,-0.9173886880795195,-0.15707963267948966,-0.8966629032120869,-3.43,2.77,9.42,0.32978606,-0.26632866,-0.9057098,-0.6862416,0.72737366
1.9818,92,0.20862138,0.17333983,0.99708754,-2.0340586,0.73017484,0.5236,0.5236,0.0,0.0,-0.32520393,0.25464082,0.34821364,1.6904469,-0.89277685,-0.21582742,1.486811,1.0311754,-0.14388494,-0.04796165,0.0,0.0,0.0,0.0,0.04796165,-1.4148686,-0.5275781,-1.4628303,0.0,1.2327362,1.9969712,-1.0637087,-1.2819867,0.17924741,-0.29416108,0.60536194,-0.24915607,-0.38544556,-0.87509817,-0.011641592,-0.7676082,-0.7001973,-1.1267278,0.24518853,0.4290239,0.791001,-1.8184141,0.78517425,0.5236,0.5236,0.0,0.0,-0.24887784,0.09184548,0.657055,1.4482388,-1.0304782,1.0,1.0,-1.459531586980258,-0.039269908169872414,-0.9828385350293067,-5.13,0.11,6.25,0.6343906,-0.013602916,-0.772893,-0.8354878,0.549509
2.0038,93,0.21935925,0.2561748,0.93726224,-2.0248547,0.7562525,0.5236,0.5236,0.0,0.0,-0.30526218,0.20708741,0.33900976,1.6382915,-0.8881749,0.16786577,2.5899289,-0.0959233,0.07194247,0.5995206,0.0,0.0,0.0,0.0,0.07194247,-1.6067152,-0.45563567,-2.0623507,0.0,1.1568387,1.8529667,-1.2958832,-1.1612434,0.30292222,-0.12572333,0.6148407,-0.376699,-0.34593362,-0.6894184,-0.073106505,-0.6090511,-0.58834946,-0.8635112,0.26155698,0.450991,0.6989815,-1.8348927,0.7991568,0.5236,0.5236,0.0,0.0,-0.21974854,0.04363664,0.7059279,1.4501083,-1.0001581,1.0,1.0,-1.8424131916365138,-0.3665191429188092,-1.05265170510908,-5.1,0.02,6.17,0.6371054,-0.0024984528,-0.7707727,-0.9396926,0.34202015
2.0217,94,0.23623304,0.32060197,0.87283504,-2.0187187,0.76545644,0.5236,0.5236,0.0,0.0,-0.28685442,0.16873789,0.33133984,1.6030099,-0.88203895,0.45563567,3.1894495,-1.223022,0.16786577,0.959233,0.0,0.0,0.0,0.0,0.3117507,-1.774581,-0.43165484,-2.2302167,0.04796165,1.0660912,1.6507457,-1.4198413,-0.9787725,0.44468507,0.028048897,0.5951559,-0.4701888,-0.25621644,-0.5636919,0.05584905,-0.41475236,-0.52794355,-0.50842977,0.26230332,0.4439492,0.6354848,-1.826533,0.82172257,0.5236,0.5236,0.0,0.0,-0.18969832,0.027606886,0.75468147,1.4572706,-0.9464578,1.0,1.0,-2.05294353265833,-0.5039638215133627,-1.028653427894158,-5.95,0.04,8.52,0.5725536,-0.0038490996,-0.8198583,-0.99323833,0.11609291
2.0438,95,0.2623107,0.39423305,0.7900001,-2.0110488,0.7731263,0.5236,0.5236,0.0,0.0,-0.25157285,0.11044662,0.32213596,1.5539225,-0.877437,0.69544387,3.4772196,-2.4700248,0.3117507,0.91127133,0.0,0.0,0.0,0.0,0.7194247,-2.0383701,-0.43165484,-2.206236,0.14388494,1.097294,1.6247747,-1.6943101,-0.77487475,0.6167983,0.13911968,0.5562449,-0.53588426,-0.19255608,-0.5549721,0.26500463,-0.1653266,-0.6636722,-0.35617894,0.2658714,0.43712702,0.56993985,-1.8011273,0.8524734,0.5236,0.5236,0.0,0.0,-0.17079622,0.038904596,0.8088762,1.4479952,-0.89901257,1.0,1.0,-2.4227351679246287,-0.5945027764605685,-1.4049900478554351,-5.36,1.23,6.82,0.61180323,-0.14039513,-0.7784511,-0.99323833,-0.11609291
2.0638,96,0.27458256,0.44332045,0.72864085,-2.0125828,0.79153407,0.5236,0.5236,0.0,0.0,-0.22242722,0.075165056,0.31446606,1.517107,-0.88050497,0.815348,3.405277,-3.0935264,0.28776988,0.7194247,0.0,0.0,0.0,0.0,1.1270987,-2.182255,-0.43165484,-2.1103125,0.1918466,0.80333203,1.4942677,-1.460371,-0.39408037,0.6700526,0.10118197,0.23959424,-0.5399197,-0.1186551,-0.23292115,0.69726306,-0.029160157,-0.5258379,0.22732219,0.23861606,0.419983,0.5540068,-1.7478044,0.8762493,0.5236,0.5236,0.0,0.0,-0.12724985,0.088909075,0.85500973,1.4562134,-0.8121953,1.0,1.0,-2.8012534494508987,-1.0973757671914346,-1.8860464229363723,-3.75,-1.35,8.67,0.3929904,0.14147656,-0.9085939,-0.9396926,-0.34202015
2.0819,97,0.28071848,0.4647962,0.67341757,-2.0217867,0.8222137,0.5236,0.5236,0.0,0.0,-0.20095149,0.06749515,0.31753403,1.4971652,-0.878971,0.815348,3.0215838,-3.2374113,0.1918466,0.7434055,0.0,0.0,0.0,0.0,1.2949644,-2.0143893,-0.3836932,-1.9904084,0.11990412,0.69734,1.3737684,-1.2215881,-0.25196597,0.4464126,0.06115426,0.24819581,-0.55756015,-0.055173755,-0.25318673,0.7597095,-0.0074389055,-0.7192295,0.4037339,0.21166365,0.39764664,0.5683253,-1.7015994,0.86815083,0.5236,0.5236,0.0,0.0,-0.10314859,0.1251564,0.88486195,1.441805,-0.7424638,1.0,1.0,-2.327832889847437,-0.6043202535030366,-1.4322608174178466,-3.3,-6.69,13.0,0.22017321,0.44635117,-0.867349,-0.8354878,-0.549509
2.1040,98,0.27611655,0.4693981,0.6151263,-2.0279226,0.8528933,0.5236,0.5236,0.0,0.0,-0.16873789,0.09203885,0.319068,1.4894954,-0.8513593,0.551559,2.182255,-3.1414878,-0.04796165,0.9832138,0.0,0.0,0.0,0.0,1.3908877,-1.2709837,-0.1918466,-1.5827343,0.16786577,0.7914668,1.2751964,-1.3045492,-0.16404301,0.37963617,-0.12176864,0.6005797,-0.3920854,0.115387574,-0.61095923,0.7720091,-0.2593636,-1.0588622,0.2572813,0.20490487,0.37438765,0.5686202,-1.6650839,0.8566141,0.5236,0.5236,0.0,0.0,-0.12446508,0.14813477,0.8775808,1.3991969,-0.71527016,1.0,1.0,-1.6231562043547263,-0.04363323129985824,-0.062177354602297986,-6.35,-4.79,9.89,0.5003278,0.37741262,-0.77925074,-0.6862416,-0.72737366
2.1219,99,0.2623107,0.45866024,0.59671855,-2.0309906,0.86823314,0.5236,0.5236,0.0,0.0,-0.13959225,0.1196505,0.31600004,1.4726216,-0.8084079,0.21582742,1.2949644,-2.7817755,-0.1918466,1.1750604,0.0,0.0,0.0,0.0,1.4148686,-0.3836932,-0.0959233,-1.1750604,0.4796165,0.713637,1.0967739,-1.3110678,-0.20361641,0.28967208,-0.13449627,0.4979577,-0.33486485,-0.007195743,-0.6887936,0.44599086,-0.5479071,-1.1594168,0.061828747,0.19306664,0.34259,0.5681454,-1.647132,0.84069574,0.5236,0.5236,0.0,0.0,-0.14503841,0.12931995,0.8443578,1.3635764,-0.7184992,1.0,1.0,-0.7406741013150936,0.0032724923474893677,0.8846637646046258,-4.72,-0.79,8.42,0.4873524,0.08156958,-0.86938715,-0.5,-0.8660254
2.1607,100,0.23623304,0.4387185,0.58751464,-2.0355926,0.874369,0.5236,0.5236,0.0,0.0,-0.13652429,0.14879614,0.31293207,1.438874,-0.7485826,-0.23980825,0.33573154,-2.0863316,-0.23980825,1.103118,0.0,0.0,0.0,0.0,1.2470028,0.5995206,0.0,-0.93525213,1.3189453,0.6902526,1.0068772,-1.2075598,-0.011035312,0.31958723,-0.24751659,0.59220594,-0.26577193,0.08297902,-0.8098406,0.6087235,-0.67219734,-1.348086,-0.057476327,0.18362527,0.31452173,0.57821125,-1.6171027,0.8341361,0.5236,0.5236,0.0,0.0,-0.1694871,0.13430433,0.8119949,1.3233373,-0.73236716,1.0,1.0,-0.17671458676442586,0.4276056667386107,1.1039207518864134,-3.83,-2.28,8.55,0.39721698,0.23646337,-0.8867377,-0.28680325,-0.9579895
2.1760,101,0.22396119,0.398835,0.58598065,-2.0401945,0.8713011,0.5236,0.5236,0.0,0.0,-0.15800002,0.15033011,0.32366994,1.4020585,-0.7086991,-0.6714631,-0.6474822,-0.8393288,-0.1918466,0.551559,0.0,0.0,0.0,0.0,0.4796165,0.93525213,-0.023980824,-1.1990412,2.0143893,0.59431183,0.9089492,-1.1398765,0.14828862,0.21911359,-0.35060778,0.437621,-0.21951936,0.04620846,-0.8227064,0.6787993,-0.6880214,-1.3011189,-0.17017303,0.16836636,0.28788796,0.5910191,-1.5831528,0.82015306,0.5236,0.5236,0.0,0.0,-0.18544291,0.14430253,0.7909948,1.3038905,-0.7519576,1.0,1.0,0.5345070834232634,-0.1407171709420428,1.1540989678812503,-4.46,-3.33,10.32,0.38037372,0.284001,-0.8801473,-0.05814483,-0.9983082
2.1962,102,0.2162913,0.38656315,0.5921166,-2.0401945,0.8651652,0.5236,0.5236,0.0,0.0,-0.17640778,0.15800002,0.3282719,1.3897866,-0.70563114,-0.6235014,-0.8872905,-0.33573154,-0.14388494,0.14388494,0.0,0.0,0.0,0.0,-0.0959233,0.6235014,0.11990412,-1.1750604,1.7266194,0.86558926,1.0359777,-1.181812,0.44518968,0.08698077,-0.3517584,0.47576055,-0.078958884,0.16744092,-0.9365805,0.82033134,-0.5186242,-0.99636525,-0.47299725,0.18633875,0.28461054,0.59451026,-1.5330927,0.79854995,0.5236,0.5236,0.0,0.0,-0.2064038,0.16445467,0.79533446,1.3226978,-0.79399425,1.0,1.0,0.34033920413889424,-0.09490227807719166,0.15162547876700738,-3.62,-1.33,7.82,0.41517228,0.15253568,-0.89686394,0.17364818,-0.9848077
