t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,cur_left_hip_yaw,cur_left_hip_roll,cur_left_hip_pitch,cur_left_knee,cur_left_ankle,cur_right_hip_yaw,cur_right_hip_roll,cur_right_hip_pitch,cur_right_knee,cur_right_ankle,pwm_left_hip_yaw,pwm_left_hip_roll,pwm_left_hip_pitch,pwm_left_knee,pwm_left_ankle,pwm_right_hip_yaw,pwm_right_hip_roll,pwm_right_hip_pitch,pwm_right_knee,pwm_right_ankle,tqen_left_hip_yaw,tqen_left_hip_roll,tqen_left_hip_pitch,tqen_left_knee,tqen_left_ankle,tqen_right_hip_yaw,tqen_right_hip_roll,tqen_right_hip_pitch,tqen_right_knee,tqen_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
0.4420,20,0.14266022,0.27304858,0.61972827,-1.831573,0.9127186,0.5236,0.5236,0.0,0.0,-0.032213595,0.049087387,0.9035147,1.592272,-0.49087384,0.33573154,-0.0959233,-2.0623507,-0.57553977,1.4388494,0.0,0.0,0.0,0.0,0.14388494,0.14388494,0.93525213,0.11990412,1.5587536,0.5547594,0.707776,-0.96647996,0.42847666,-0.033324987,-0.24812162,0.4296312,-0.260972,0.05069371,-0.57610226,-0.023520477,-0.3374793,-1.4765995,0.21606722,0.13558985,0.197644,0.65358,-1.4621809,0.7360688,0.5236,0.5236,0.0,0.0,-0.14772557,-0.016280118,0.8471302,1.2308502,-0.6672111,0.29052,0.6725,-0.00269,0.11835999999999999,-0.061869999999999994,0.34432,-0.04304,0.0,0.2959,0.19368000000000002,0.1807909604519774,0.9209039548022598,-1.0,1.0,-1.0,0.30282485875706217,-1.0,-0.8632768361581921,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.23125612588924865,0.4308781590861001,1.0395617357191225,0.52,-4.57,10.33,0.26214474,0.09996181,-0.9598373,-0.05814483,-0.9983082
0.4619,21,0.12885438,0.24850489,0.62586415,-1.8392429,0.9188545,0.5236,0.5236,0.0,0.0,-0.053689327,0.06135923,0.8881749,1.5615925,-0.48013598,0.023980824,-0.7434055,-1.223022,-0.4796165,0.959233,0.0,0.0,0.0,0.0,-0.1918466,0.23980825,0.14388494,-0.6474822,1.630696,0.7183633,0.76398253,-1.0741899,0.83346796,-0.02119264,-0.38317132,0.33838737,-0.039338984,0.20650601,-0.9221838,0.18114553,-0.2526006,-1.1912054,-0.22570233,0.17649083,0.21169564,0.62665254,-1.3657808,0.7391019,0.5236,0.5236,0.0,0.0,-0.23424596,0.034886383,0.86834985,1.3021986,-0.76361114,-0.538,-0.01345,-0.01614,0.10222,-0.01076,0.60256,-0.22326999999999997,0.0,0.6267699999999999,0.17216,0.21807909604519773,-0.41129943502824856,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.2748893571891069,0.7483099167925689,0.7330382858376184,-2.8,0.84,11.44,0.2754722,0.090803795,-0.9570108,0.17364818,-0.9848077
0.4798,22,0.13805827,0.239301,0.64120394,-1.8423109,0.9188545,0.5236,0.5236,0.0,0.0,-0.10277671,0.065961175,0.85902923,1.5263109,-0.47246608,-0.16786577,-1.0551562,-0.4796165,-0.3836932,0.5035973,0.0,0.0,0.0,0.0,-0.6235014,0.33573154,-0.407674,-1.1750604,1.2709837,0.72602206,0.8066982,-1.0617176,1.0851989,-0.20666938,-0.47103363,0.26335222,0.17323293,0.24968296,-0.96695244,0.90074307,-0.25778136,-0.44533944,-0.28350526,0.17840552,0.22237456,0.62977064,-1.2980003,0.6927327,0.5236,0.5236,0.0,0.0,-0.24543811,0.13128638,0.8670547,1.3985987,-0.8096763,-1.0383399999999998,-0.02152,0.32549,0.0538,-0.00269,0.28783,0.0269,0.45999,0.1883,0.14257,-1.0,-0.5740112994350283,1.0,1.0,-1.0,1.0,0.943502824858757,0.7344632768361582,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.3119776037939864,0.3676099737013056,0.5814128070706109,-3.8,0.66,11.07,0.2856166,0.08262481,-0.9547755,0.39607978,-0.9182161
0.5020,23,0.16413595,0.23776703,0.64120394,-1.8469129,0.9035147,0.5236,0.5236,0.0,0.0,-0.17180584,0.06902914,0.8452234,1.4879614,-0.46633017,-0.023980824,-0.93525213,0.023980824,-0.33573154,0.23980825,0.0,0.0,0.0,0.0,-1.4148686,0.3117507,-0.7673864,-1.5107919,0.7434055,0.757839,0.69444185,-0.9599227,1.0201606,-0.29322863,-0.43350556,0.14493066,0.10835037,0.2821122,-0.7658865,1.5880196,-0.28338775,0.5557728,-0.234347,0.18635976,0.19431046,0.6552193,-1.3142599,0.67109287,0.5236,0.5236,0.0,0.0,-0.19517162,0.22768638,0.8606531,1.4949987,-0.79738677,-0.00538,0.19637000000000002,0.36584,0.048420000000000005,-0.37929,0.03766,0.15333,0.13181,0.65636,0.15602000000000002,-0.5548022598870056,0.020338983050847456,0.19096045197740114,1.0,-1.0,1.0,0.5502824858757062,1.0,0.5898305084745763,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.29670597283903605,-0.1559888018969932,0.22580197197676635,-0.55,0.06,7.79,0.2856166,0.08262481,-0.9547755,0.5971586,-0.8021232
0.5224,24,0.18100974,0.239301,0.63967,-1.8515148,0.8482914,0.5236,0.5236,0.0,0.0,-0.22702916,0.11044662,0.83295155,1.4603497,-0.48013598,0.3836932,-0.5275781,0.21582742,-0.26378906,-0.35971236,0.0,0.0,0.0,0.0,-2.206236,0.5035973,-0.8633097,-1.6786577,0.407674,0.7873525,0.67892504,-0.7944131,0.8007746,-0.2105978,-0.30049357,0.13596828,-0.0036327802,0.314379,-0.67742765,1.7966162,-0.4128842,0.9834345,-0.2757342,0.19373813,0.19043127,0.69659674,-1.3691064,0.6917506,0.5236,0.5236,0.0,0.0,-0.17305692,0.32408637,0.82827896,1.5913987,-0.80773354,0.14795,0.04304,-0.16678,0.029589999999999998,-0.00538,-1.14325,0.46806,0.06994,-0.27707,0.02152,0.07231638418079096,1.0,-1.0,1.0,-1.0,0.096045197740113,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.5770494839406252,-0.27270769562411395,0.05999569303730508,-2.35,-0.04,8.64,0.28163674,0.09183807,-0.9551159,0.76604444,-0.64278764
0.5568,25,0.19481556,0.23316509,0.6550098,-1.8576508,0.79460204,0.5236,0.5236,0.0,0.0,-0.22549517,0.16873789,0.83295155,1.4772235,-0.50621367,0.7194247,-0.26378906,0.21582742,-0.23980825,-1.1270987,0.0,0.0,0.0,0.0,-2.3980825,0.959233,-0.7673864,-1.4388494,-0.023980824,0.6070599,0.64101535,-0.56953937,0.3687531,-0.17144442,-0.2522367,-0.022421325,0.014964152,0.35883743,-0.64389026,1.6811347,-0.73955834,1.0785252,-0.16036205,0.14866498,0.18095383,0.7528152,-1.4655064,0.7015389,0.5236,0.5236,0.0,0.0,-0.16467257,0.40988368,0.7466104,1.6877987,-0.7788905,-0.27169,0.09146,-0.024210000000000002,0.06456,0.00269,-0.72899,0.03228,0.0,-0.24478999999999998,0.029589999999999998,0.10056497175141244,1.0,-1.0,1.0,0.49491525423728816,-0.7932203389830509,1.0,-0.9683615819209039,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.13199052468207118,-0.39160825091622764,0.39269908169872414,-5.52,-1.19,7.7,0.2744775,0.09285299,-0.95710003,0.89363265,-0.4487992
0.5747,26,0.20095149,0.22242722,0.69182533,-1.8423109,0.72710687,0.5236,0.5236,0.0,0.0,-0.19021362,0.28071848,0.83295155,1.5615925,-0.59518456,0.6714631,-0.1918466,0.5035973,-0.16786577,-2.2302167,0.0,0.0,0.0,0.0,-0.959233,2.32614,-0.23980825,0.16786577,-1.1270987,0.48717088,0.43675408,-0.29326725,0.0023886226,0.07582476,-0.35575193,0.031700864,0.16412514,0.34520468,-0.74277014,1.6186477,-1.14707,0.91257495,-0.1752493,0.11869272,0.12988852,0.8218832,-1.5619065,0.7633562,0.5236,0.5236,0.0,0.0,-0.18939254,0.39426193,0.6502104,1.7841988,-0.7826123,0.5460699999999999,0.5971799999999999,-0.08070000000000001,0.34163,0.04573,-0.30666,0.061869999999999994,-0.18023,0.03497,-0.81507,1.0,1.0,-1.0,-0.5785310734463277,1.0,-1.0,1.0,-1.0,-1.0,-0.9988700564971752,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.1311915214488248,0.17453292519943295,0.8366672101747817,-3.95,-0.03,4.08,0.2774026,0.063231476,-0.9586707,0.9730449,-0.23061587
0.5940,27,0.17640778,0.22089323,0.720971,-1.8208352,0.7117671,0.5236,0.5236,0.0,0.0,-0.17487381,0.34667966,0.8237477,1.6290876,-0.6458059,0.3117507,-0.23980825,0.8393288,0.1918466,-2.1342933,0.0,0.0,0.0,0.0,0.11990412,2.9496412,-0.11990412,1.4628303,-1.8705043,0.26213738,0.24122132,-0.09925878,-0.34898245,0.05059173,-0.3273044,0.060618103,0.11901881,0.07718961,-0.60691977,1.3796043,-1.0924432,0.64574456,-0.3781045,0.062434345,0.081005335,0.8703853,-1.6565456,0.75704795,0.5236,0.5236,0.0,0.0,-0.15542994,0.3345011,0.6583892,1.7614362,-0.8333261,0.47343999999999997,0.27976,-0.01883,-0.048420000000000005,0.00269,0.52186,-0.9468799999999999,-0.07801000000000001,-0.19637000000000002,0.03497,0.31412429378531076,1.0,-1.0,1.0,1.0,0.711864406779661,-0.4711864406779661,-1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.4955290028026411,0.11235557059713495,0.9566585962493919,-1.8,-4.15,8.08,0.28064352,0.031636182,-0.9592906,1.0,0.0
0.6143,28,0.14112623,0.19634955,0.7761943,-1.8239032,0.71636903,0.5236,0.5236,0.0,0.0,-0.18100974,0.38809714,0.77772826,1.7011847,-0.7040972,-0.26378906,-0.33573154,1.2949644,0.45563567,-1.5827343,0.0,0.0,0.0,0.0,0.551559,3.1175072,-0.3117507,2.4940057,-2.3980825,0.20918937,0.16962501,-0.00069991965,-0.3737911,-0.04137495,-0.29403272,-0.01816649,0.04273479,-0.18988425,-0.38282755,1.1199834,-0.9642075,0.5255405,-0.51701725,0.049197342,0.063106254,0.895025,-1.6627479,0.7340563,0.5236,0.5236,0.0,0.0,-0.09940689,0.26959586,0.69044816,1.7313851,-0.8680543,0.57566,0.7370599999999999,-0.19368000000000002,0.024210000000000002,-0.00269,-0.06994,-0.5299299999999999,0.00538,0.01883,0.18023,1.0,1.0,-1.0,1.0,0.16497175141242937,-1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.1162117180431244,0.29561514205653955,1.1573714602287397,-1.72,1.98,7.0,0.28574088,-0.010205032,-0.95825255,0.9730449,0.23061587
0.6342,29,0.09970875,0.16106798,0.83295155,-1.834641,0.72710687,0.5236,0.5236,0.0,0.0,-0.18100974,0.3926991,0.71636903,1.7625439,-0.76238847,-0.959233,-0.6235014,1.7985618,0.4796165,-0.815348,0.0,0.0,0.0,0.0,0.407674,2.6858523,-1.0551562,3.0455647,-2.7098331,0.19452599,0.28961638,0.07620065,-0.24027339,-0.32300428,-0.38583565,-0.030238217,0.08574703,-0.32994893,-0.32565027,0.9539935,-0.966571,0.45426136,-0.5245475,0.045531496,0.093104094,0.9142502,-1.6293684,0.66364896,0.5236,0.5236,0.0,0.0,-0.08511257,0.22809838,0.68985724,1.7135653,-0.8699369,0.15333,0.91998,-0.00269,0.18023,0.0,-0.059179999999999996,-0.20175,0.14257,1.0786900000000001,0.00538,0.22598870056497175,1.0,-1.0,1.0,-0.8418079096045198,-1.0,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0256727630959186,0.45487643630102215,1.1759155835311796,-4.4,-1.2,9.74,0.29297626,-0.05614528,-0.9544698,0.89363265,0.4487992
0.6543,30,0.07363108,0.1441942,0.87283504,-1.8499808,0.7363108,0.5236,0.5236,0.0,0.0,-0.16566992,0.4065049,0.68875736,1.7870876,-0.79153407,-1.486811,-0.959233,2.206236,0.04796165,-0.07194247,0.0,0.0,0.0,0.0,0.23980825,1.8705043,-1.7506001,3.0455647,-2.6858523,0.20825578,0.4469518,0.035161283,-0.05150673,-0.6012785,-0.50630933,-0.021041773,0.16663842,-0.4042428,-0.26630852,0.7596338,-0.96207434,0.37847686,-0.57356644,0.048963945,0.13243794,0.9039903,-1.5821767,0.5940804,0.5236,0.5236,0.0,0.0,-0.07027713,0.17950845,0.69098145,1.6946192,-0.8821916,0.06456,0.00269,-0.00807,0.38198000000000004,0.0,-0.6186999999999999,-0.36315,0.19099000000000002,0.83121,0.00269,-0.06892655367231638,-0.12994350282485875,-0.7706214689265537,1.0,-1.0,-0.3536723163841808,-1.0,0.39322033898305087,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.782417498599209,0.571595330028143,0.2716168648416175,-4.43,7.6,21.45,0.3019784,-0.09283795,-0.94878346,0.76604444,0.64278764
0.6741,31,0.06289321,0.159534,0.8943108,-1.8622527,0.722505,0.5236,0.5236,0.0,0.0,-0.13805827,0.40343696,0.6688156,1.7855537,-0.7900001,-1.5107919,-0.93525213,2.2302167,-0.3836932,0.16786577,0.0,0.0,0.0,0.0,0.33573154,1.0791371,-1.9664276,2.3980825,-2.182255,0.26180685,0.54486835,-0.14981158,0.25599778,-0.6297545,-0.5990818,0.019565016,0.23679993,-0.35717633,-0.31982502,0.44684526,-0.93692535,0.48454228,-0.48154104,0.06235171,0.1569171,0.85774714,-1.5053006,0.5869614,0.5236,0.5236,0.0,0.0,-0.08365626,0.10131132,0.69726866,1.7211356,-0.8591852,0.22596,-0.00269,0.14526,0.21788999999999997,0.0,-0.19637000000000002,-1.1809100000000001,0.02152,0.07263,0.04573,0.33785310734463275,-0.3254237288135593,0.6135593220338983,1.0,-1.0,-0.9209039548022598,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.6534076387153771,0.9588402578143848,0.10035643198967394,-8.32,2.29,17.28,0.31725264,-0.11323165,-0.9415569,0.5971586,0.8021232
0.6940,32,0.06135923,0.16566992,0.8943108,-1.8714565,0.6964273,0.5236,0.5236,0.0,0.0,-0.10891264,0.3681554,0.66114575,1.7855537,-0.7884661,-1.1750604,-0.4796165,1.7026385,-0.57553977,-0.023980824,0.0,0.0,0.0,0.0,0.7194247,0.23980825,-1.5587536,1.366907,-1.366907,0.3964631,0.45118898,-0.3301218,0.5164552,-0.6092887,-0.5538259,0.0042806338,0.35187572,-0.2996258,-0.3137603,0.24924016,-0.7745334,0.44269654,-0.37301373,0.09601577,0.13349724,0.8126696,-1.4401863,0.59207785,0.5236,0.5236,0.0,0.0,-0.08214008,0.05191004,0.73786664,1.7106742,-0.8320534,0.13988,-0.01076,0.4304,0.13181,0.0,0.54338,-0.80431,0.03766,-0.00269,0.0,0.08813559322033898,-0.6146892655367232,1.0,1.0,-1.0,-0.16271186440677965,-1.0,1.0,0.25084745762711863,-0.04971751412429379,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.06654067773228381,0.8868454261696186,-0.9272061651219875,-1.6,0.91,9.45,0.33556932,-0.11219643,-0.93531024,0.39607978,0.9182161
0.7143,33,0.070563115,0.17180584,0.878971,-1.8791264,0.66574764,0.5236,0.5236,0.0,0.0,-0.09664079,0.32520393,0.6534758,1.7840197,-0.7884661,-0.5995206,0.023980824,0.93525213,-0.551559,-0.57553977,0.0,0.0,0.0,0.0,1.0071946,-0.45563567,-1.0071946,0.551559,-0.551559,0.620184,0.33702037,-0.37083492,0.6632939,-0.397242,-0.4276126,0.059880696,0.39344388,-0.19152787,-0.36931986,0.11980099,-0.66291183,0.33363876,-0.17225032,0.15194601,0.10495509,0.8024913,-1.4034766,0.6450895,0.5236,0.5236,0.0,0.0,-0.09602997,0.019550249,0.76577204,1.6834097,-0.78186256,-0.49227,0.0269,0.00538,0.11298,0.09146,-0.18292,-0.68595,0.04304,0.06456,0.0,-0.23728813559322035,1.0,1.0,1.0,-1.0,-0.23954802259887006,-1.0,1.0,1.0,-0.40790960451977404,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.7526732399225546,0.8203047484373349,-1.349357677948116,-2.8,2.75,8.96,0.3540754,-0.092855506,-0.9305958,0.17364818,0.9848077
0.7342,34,0.09203885,0.17487381,0.8482914,-1.8852624,0.63967,0.5236,0.5236,0.0,0.0,-0.093572825,0.2791845,0.6458059,1.7778838,-0.7884661,-0.023980824,0.26378906,0.04796165,-0.45563567,-1.0551562,0.0,0.0,0.0,0.0,0.959233,-1.3189453,-0.6474822,0.11990412,-0.11990412,0.6909887,0.22381721,-0.28233525,0.7671774,-0.095729426,-0.35232943,0.12990963,0.36693716,-0.11374387,-0.49017912,0.0956199,-0.8031888,0.1455345,0.086273916,0.16964719,0.0766543,0.8246162,-1.3775057,0.7204677,0.5236,0.5236,0.0,0.0,-0.12624478,0.0135049755,0.7307028,1.6363837,-0.7172315,-0.54338,0.03497,0.06725,0.06994,0.32011,0.46537,-0.6725,0.03497,0.024210000000000002,0.0,-0.3525423728813559,1.0,0.7604519774011299,1.0,0.5909604519774011,0.8045197740112995,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.3580843242080876,0.48651052899341934,-0.7101308394051928,-4.15,1.89,10.1,0.36619747,-0.06528311,-0.92824435,-0.05814483,0.9983082
0.7542,35,0.13345633,0.17640778,0.8237477,-1.8883303,0.63660204,0.5236,0.5236,0.0,0.0,-0.10124273,0.23623304,0.638136,1.7640779,-0.7853982,0.551559,0.23980825,-0.6235014,-0.35971236,-1.1510795,0.0,0.0,0.0,0.0,0.5995206,-1.8705043,-0.45563567,-0.14388494,0.0,0.79833496,0.14950831,-0.1603717,0.664787,0.20597622,-0.33576435,0.15640531,0.4325006,-0.053465,-0.6705206,0.2563788,-0.935636,-0.16420206,0.1362905,0.19648375,0.05807708,0.85510707,-1.4031034,0.7958941,0.5236,0.5236,0.0,0.0,-0.17133015,0.0536947,0.697591,1.5589495,-0.70472735,0.14795,0.08608,-0.23671999999999999,0.024210000000000002,0.00269,0.60525,-0.71016,0.03497,0.00269,0.0,-0.46779661016949153,1.0,-0.6406779661016949,1.0,1.0,0.26101694915254237,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.1497356447512646,0.41778818969614256,-0.5323254218582705,-3.09,3.01,10.29,0.37235692,-0.03774577,-0.92732173,-0.28680325,0.9579895
0.7742,36,0.1672039,0.159534,0.82834965,-1.8929323,0.6442719,0.5236,0.5236,0.0,0.0,-0.11811652,0.19328158,0.6320001,1.759476,-0.7853982,1.1270987,0.0959233,-0.8393288,-0.28776988,-0.8393288,0.0,0.0,0.0,0.0,0.11990412,-2.0863316,-0.3836932,-0.28776988,0.023980824,0.8381886,0.37649366,0.06981593,0.111542985,0.40580928,-0.35522237,0.13128231,0.3701271,-0.13917719,-0.859666,0.46069843,-1.0946053,-0.51986176,0.17069007,0.20644715,0.114823416,0.912654,-1.4995034,0.8458524,0.5236,0.5236,0.0,0.0,-0.2186165,0.10477461,0.6578487,1.4700346,-0.6961275,-0.04304,0.6994,-0.00807,0.040350000000000004,0.00269,0.00807,0.00807,0.00269,0.7747200000000001,0.0,0.012429378531073447,0.8395480225988701,-1.0,1.0,1.0,1.0,-0.1344632768361582,0.36610169491525424,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0319259202416473,0.5214171140333059,-0.2454369260617026,-5.71,0.36,10.03,0.3827515,-0.01633073,-0.92370695,-0.5,0.8660254
0.7943,37,0.19481556,0.13038836,0.84368944,-1.9006022,0.65194184,0.5236,0.5236,0.0,0.0,-0.14572817,0.18561168,0.6212622,1.7257284,-0.77926224,1.4628303,-0.28776988,-0.5995206,-0.23980825,-0.33573154,0.0,0.0,0.0,0.0,-0.35971236,-1.9424467,-0.3836932,-0.5275781,0.07194247,0.68906516,0.8561704,0.18457407,-0.7039746,0.3175335,-0.38210344,0.0623668,0.14652137,-0.24054648,-0.8436745,0.49402285,-1.1585013,-0.8514777,0.17045812,0.1691663,0.21122342,0.94134355,-1.5959034,0.8237834,0.5236,0.5236,0.0,0.0,-0.21461862,0.113105714,0.6418747,1.3871306,-0.69618547,0.26631,-0.09953000000000001,-0.6994,0.08070000000000001,0.00269,0.4573,0.00269,0.0,0.7774099999999999,0.0,-0.011299435028248588,-0.7988700564971751,-0.9322033898305084,1.0,1.0,0.8757062146892656,-0.34576271186440677,0.04180790960451977,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0428342280666119,0.2148936641518018,-0.10362892433716332,-2.67,-1.55,8.43,0.38787365,0.0020414402,-0.92171025,-0.6862416,0.72737366
0.8143,38,0.20401944,0.12732041,0.877437,-1.9052042,0.6565438,0.5236,0.5236,0.0,0.0,-0.1917476,0.17947575,0.6089904,1.6858449,-0.76545644,1.486811,-0.5995206,0.023980824,-0.23980825,0.04796165,0.0,0.0,0.0,0.0,-0.91127133,-1.4628303,-0.43165484,-0.91127133,0.16786577,0.68555945,1.2960106,-0.15629368,-1.2299713,0.31593582,-0.44995221,0.013564158,-0.1608269,-0.3236788,-0.82802206,0.44622958,-1.0888042,-1.0124393,-0.07817529,0.16828987,0.30762342,0.8561266,-1.6923034,0.823384,0.5236,0.5236,0.0,0.0,-0.21070552,0.1011574,0.65929896,1.3468902,-0.7583438,0.26631,-0.75589,-0.09415,0.0538,0.0,-0.08339,0.01345,0.0,0.71285,0.0,0.22937853107344633,-0.9988700564971752,-0.5062146892655367,1.0,1.0,0.5491525423728814,-1.0,0.16836158192090395,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.5094179754258449,0.4276056667386107,0.01090830782496456,-6.0,2.42,8.83,0.39375004,0.015301169,-0.9190902,-0.8354878,0.549509
0.8342,39,0.18561168,0.17027187,0.9157865,-1.9113401,0.6565438,0.5236,0.5236,0.0,0.0,-0.21475731,0.17333983,0.59825253,1.6474954,-0.74091274,0.9832138,-0.45563567,0.7913672,-0.26378906,0.1918466,0.0,0.0,0.0,0.0,-1.3189453,-0.8872905,-0.5035973,-1.3429261,0.3836932,0.59064233,1.5447341,-0.65111214,-1.3725084,0.26576456,-0.38091648,-0.015444376,-0.49231234,-0.38113552,-0.54482627,0.31657106,-0.9412831,-0.7835057,-0.16844751,0.14456059,0.4040234,0.7597266,-1.7887034,0.81084114,0.5236,0.5236,0.0,0.0,-0.13990657,0.06874277,0.6961793,1.4041235,-0.78091186,0.23940999999999998,-0.3766,0.44653999999999994,0.040350000000000004,0.00269,-0.12912,-0.6590499999999999,0.11028999999999999,0.68595,0.39274000000000003,0.5050847457627119,-1.0,1.0,1.0,1.0,0.21242937853107344,-0.3389830508474576,1.0,1.0,0.6610169491525424,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.3163409269239722,-0.1287180323345818,0.39051742013373125,-2.47,-0.12,6.69,0.39582196,0.018362874,-0.9181437,-0.9396926,0.34202015
0.8543,40,0.17180584,0.23623304,0.9096506,-1.912874,0.65194184,0.5236,0.5236,0.0,0.0,-0.21935925,0.15033011,0.5890486,1.6122139,-0.72864085,0.28776988,0.407674,1.1270987,-0.26378906,0.11990412,0.0,0.0,0.0,0.0,-1.366907,-0.57553977,-0.5275781,-1.7266194,0.6474822,0.73735154,1.5941911,-0.8649441,-1.2473083,0.17822427,-0.21013403,0.13965842,-0.560622,-0.44965953,-0.4516721,0.21622664,-0.6903908,-0.4198298,-0.33546233,0.18123789,0.41924778,0.678964,-1.8811271,0.7889561,0.5236,0.5236,0.0,0.0,-0.11661803,0.04365666,0.7589023,1.4950426,-0.8226656,0.07263,-0.04304,0.00269,0.01076,0.00807,-0.9791599999999999,-0.6267699999999999,0.09146,-0.0538,0.14257,0.04745762711864407,-1.0,1.0,1.0,1.0,-0.7559322033898305,-0.6519774011299435,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.7483099167925689,-0.24216443371421323,-0.05781403147231216,-2.85,0.81,7.2,0.38981378,0.028572738,-0.9204504,-0.99323833,0.11609291
0.8744,41,0.16106798,0.30526218,0.8605632,-1.914408,0.6473399,0.5236,0.5236,0.0,0.0,-0.19328158,0.11658254,0.5813787,1.6045439,-0.722505,-0.28776988,1.630696,0.7194247,-0.21582742,0.0,0.0,0.0,0.0,0.0,-0.8872905,-0.7194247,-0.5275781,-1.6546768,0.7194247,0.82870734,1.5553346,-1.0103751,-1.2008042,0.46212956,0.022782842,0.31503335,-0.5386226,-0.3721039,-0.41142896,0.13927108,-0.29025912,-0.28337258,-0.1430571,0.20407684,0.40953365,0.64260626,-1.8695011,0.8599324,0.5236,0.5236,0.0,0.0,-0.10655724,0.02441777,0.85530233,1.5291569,-0.77456427,-0.06725,-0.029589999999999998,0.16140000000000002,0.0,0.00269,-0.37390999999999996,-0.47075,0.05111,0.19099000000000002,0.09415,-0.15254237288135594,-1.0,1.0,-0.5322033898305085,1.0,-1.0,-0.5423728813559322,1.0,0.2576271186440678,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.6253378659197195,-0.04363323129985824,-0.5137812985558308,-5.07,-1.69,7.9,0.38799232,0.056156784,-0.91995025,-0.99323833,-0.11609291
0.8941,42,0.17640778,0.37275735,0.79460204,-1.9190099,0.6626797,0.5236,0.5236,0.0,0.0,-0.15646604,0.08130098,0.57217485,1.5846021,-0.71483505,-0.407674,2.6858523,-0.4796165,-0.16786577,0.0,0.0,0.0,0.0,0.0,0.0,-1.0791371,-0.45563567,-1.3429261,0.6474822,0.8073719,1.4273955,-1.2640148,-0.9749504,0.6113622,0.14148691,0.4692681,-0.49652305,-0.21805583,-0.3826315,0.27305126,-0.04091312,-0.4305623,0.19994333,0.19874299,0.37754887,0.57919633,-1.8130376,0.8972406,0.5236,0.5236,0.0,0.0,-0.09935788,0.057862815,0.92127174,1.4923594,-0.68881416,-0.07532,0.6725,0.10491,0.01614,0.00538,-0.28514,-0.20982,0.08070000000000001,-0.03497,0.03228,-0.10282485875706214,0.5096045197740113,1.0,1.0,1.0,-0.5062146892655367,-0.31751412429378534,1.0,0.30056497175141245,0.5649717514124294,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.935133808148713,0.0916297857297023,-0.5683228376806535,-2.67,-0.02,5.98,0.38798386,0.093932934,-0.9168671,-0.9396926,-0.34202015
